step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
2334,26992304,18672,0.015425018803062155,0.125,0.6451612903225806,,,
2335,27006200,18680,0.013492595977985437,0.125,0.6285714285714286,,,
2336,27017856,18688,0.013154131168248515,0.0,0.6285714285714286,,,
2337,27029064,18696,0.015642539812126346,0.125,0.6129032258064516,0.021709786692662686,0.0,0.38235294117647056
2338,27038992,18704,0.014865179164214442,0.25,0.7096774193548387,,,
2339,27052696,18712,0.013960687305190955,0.125,0.6785714285714286,,,
2340,27066400,18720,0.011198158536318507,0.25,0.6666666666666666,,,
2341,27077416,18728,0.014350392970699706,0.0,0.59375,,,
2342,27090992,18736,0.014582223306915327,0.0,0.6111111111111112,,,
2343,27102712,18744,0.015273861302940442,0.0,0.6,,,
2344,27113984,18752,0.01565168455359478,0.0,0.6388888888888888,,,
2345,27125192,18760,0.012824799341414648,0.25,0.7647058823529411,0.020508519566295104,0.0,0.5555555555555556
2346,27136592,18768,0.013687372916457956,0.125,0.6666666666666666,,,
2347,27148248,18776,0.015633096944014286,0.125,0.6896551724137931,,,
2348,27160224,18784,0.013754643748030605,0.125,0.6388888888888888,,,
2349,27174760,18792,0.013381294490957598,0.25,0.7352941176470589,,,
2350,27186352,18800,0.01493259124796448,0.0,0.696969696969697,,,
2351,27199608,18808,0.014586030586242419,0.0,0.5588235294117647,,,
2352,27210624,18816,0.015333813628110248,0.0,0.6,,,
2353,27221000,18824,0.018193093290609395,0.25,0.6896551724137931,0.018047350911278025,0.0,0.5277777777777778
2354,27232144,18832,0.01883197935184094,0.0,0.6590909090909091,,,
2355,27244568,18840,0.01706612083243294,0.0,0.6666666666666666,,,
2356,27255968,18848,0.015546375790608302,0.125,0.6296296296296297,,,
2357,27267176,18856,0.015533057809785313,0.125,0.6285714285714286,,,
2358,27279280,18864,0.014361782613409846,0.0,0.6388888888888888,,,
2359,27291832,18872,0.013962367248373261,0.125,0.6206896551724138,,,
2360,27302464,18880,0.015295084988050075,0.125,0.6551724137931034,,,
2361,27314568,18888,0.014313499361733378,0.125,0.6666666666666666,0.02202373251820877,0.125,0.5357142857142857
2362,27328464,18896,0.012339147253429066,0.25,0.6857142857142857,,,
2363,27341208,18904,0.015792796215891924,0.0,0.7297297297297297,,,
2364,27351968,18912,0.013947231296567568,0.0,0.7058823529411765,,,
2365,27361256,18920,0.017884386468235383,0.0,0.6551724137931034,,,
2366,27372656,18928,0.014295064651020685,0.125,0.6363636363636364,,,
2367,27383416,18936,0.013871558571478902,0.125,0.6764705882352942,,,
2368,27394432,18944,0.016562948022850875,0.125,0.5925925925925926,,,
2369,27407368,18952,0.01260151962415073,0.0,0.6944444444444444,0.015080553632393686,0.0,0.5
2370,27419472,18960,0.012179368742686778,0.125,0.6571428571428571,,,
2371,27430872,18968,0.015400822101655842,0.25,0.6551724137931034,,,
2372,27439776,18976,0.015463353723501192,0.0,0.5357142857142857,,,
2373,27450984,18984,0.01423173473974758,0.125,0.6666666666666666,,,
2374,27460976,18992,0.014824952456613883,0.125,0.65625,,,
2375,27471352,19000,0.014601451252422465,0.125,0.6333333333333333,,,
2376,27484480,19008,0.015252425320309139,0.0,0.5428571428571428,,,
2377,27499528,19016,0.011219149620776575,0.125,0.6333333333333333,0.013677270412504534,0.0,0.59375
2378,27513296,19024,0.01139224590067018,0.25,0.7931034482758621,,,
2379,27523544,19032,0.016831070636414036,0.0,0.65625,,,
2380,27534432,19040,0.013580057802692402,0.125,0.6857142857142857,,,
2381,27546152,19048,0.015710733882494256,0.125,0.6666666666666666,,,
2382,27554928,19056,0.01796835584043345,0.125,0.6060606060606061,,,
2383,27569720,19064,0.01274312160915811,0.0,0.6486486486486487,,,
2384,27581696,19072,0.015915135352690696,0.25,0.7,,,
2385,27591816,19080,0.018585696148345498,0.125,0.6176470588235294,0.016742083920368675,0.0,0.4666666666666667
2386,27605264,19088,0.014240163289743809,0.125,0.6571428571428571,,,
2387,27616664,19096,0.017434094409877313,0.0,0.6571428571428571,,,
2388,27629792,19104,0.013154226642755453,0.125,0.725,,,
2389,27640808,19112,0.015318027896070889,0.125,0.6571428571428571,,,
2390,27649776,19120,0.019352877087903564,0.0,0.6410256410256411,,,
2391,27660472,19128,0.016124503686499658,0.125,0.7435897435897436,,,
2392,27672192,19136,0.016147037847999927,0.0,0.6363636363636364,,,
2393,27685000,19144,0.014716675272509678,0.0,0.625,0.019501402493222117,0.0,0.5
2394,27695440,19152,0.014547098810908186,0.25,0.6774193548387096,,,
2395,27707032,19160,0.017933774272107322,0.25,0.6285714285714286,,,
2396,27718176,19168,0.013913255719632202,0.125,0.6896551724137931,,,
2397,27732648,19176,0.014272120374646926,0.0,0.6060606060606061,,,
2398,27744240,19184,0.01748131836846185,0.0,0.6571428571428571,,,
2399,27753656,19192,0.02023914055593248,0.0,0.47058823529411764,,,
2400,27765312,19200,0.0146274084324805,0.125,0.6774193548387096,,,
2401,27775112,19208,0.016503474072158058,0.0,0.4642857142857143,0.019738335070012564,0.125,0.6111111111111112
2402,27785936,19216,0.01692588637498044,0.25,0.7352941176470589,,,
2403,27799320,19224,0.0114862150944128,0.125,0.65625,,,
2404,27811424,19232,0.015690537180393545,0.0,0.6111111111111112,,,
2405,27824232,19240,0.014041114416342633,0.125,0.6129032258064516,,,
2406,27835120,19248,0.01570088390691362,0.0,0.6,,,
2407,27850360,19256,0.013397379369675643,0.25,0.7241379310344828,,,
2408,27861568,19264,0.014627813171945444,0.125,0.65625,,,
2409,27875144,19272,0.014156654997960493,0.125,0.6774193548387096,0.018122717830951277,0.0,0.5833333333333334
2410,27886992,19280,0.015220266516928947,0.0,0.5333333333333333,,,
2411,27899672,19288,0.011946631745889613,0.0,0.6666666666666666,,,
2412,27911072,19296,0.014057491649983081,0.0,0.631578947368421,,,
2413,27921000,19304,0.011755061883852303,0.625,0.8181818181818182,,,
2414,27933360,19312,0.013185631045899968,0.375,0.8076923076923077,,,
2415,27946552,19320,0.014312859025933896,0.25,0.6875,,,
2416,27957568,19328,0.013774924859685308,0.375,0.7586206896551724,,,
2417,27972360,19336,0.013001081843079415,0.125,0.6756756756756757,0.011693811431018027,0.0,0.5588235294117647
2418,27981776,19344,0.014268490691272786,0.25,0.75,,,
2419,27994520,19352,0.013818211656120225,0.25,0.75,,,
2420,28004192,19360,0.015065102360648824,0.125,0.6451612903225806,,,
2421,28016808,19368,0.01415932550614684,0.0,0.6,,,
2422,28028464,19376,0.012798085541715784,0.25,0.78125,,,
2423,28039736,19384,0.015025546208796004,0.25,0.6774193548387096,,,
2424,28052224,19392,0.01455563455811,0.125,0.7368421052631579,,,
2425,28061896,19400,0.01642428430704335,0.0,0.5625,0.01696458121483918,0.0,0.6176470588235294
2426,28071440,19408,0.015228173375049822,0.125,0.6666666666666666,,,
2427,28083416,19416,0.01452952203144594,0.125,0.6451612903225806,,,
2428,28096480,19424,0.013083703323497516,0.0,0.6388888888888888,,,
2429,28106472,19432,0.016309497191324327,0.0,0.7027027027027027,,,
2430,28117872,19440,0.0168689018386624,0.0,0.7368421052631579,,,
2431,28130296,19448,0.011515300400113459,0.0,0.6486486486486487,,,
2432,28145344,19456,0.012338508578768182,0.125,0.6666666666666666,,,
2433,28155976,19464,0.014035807869679513,0.375,0.7142857142857143,0.016496591173515415,0.0,0.5945945945945946
2434,28164304,19472,0.01724980541229906,0.25,0.696969696969697,,,
2435,28175704,19480,0.016082806428527184,0.125,0.6764705882352942,,,
2436,28189024,19488,0.013083070642189035,0.25,0.6875,,,
2437,28198632,19496,0.014956311116978043,0.25,0.7272727272727273,,,
2438,28211056,19504,0.013318929696722291,0.0,0.6111111111111112,,,
2439,28226232,19512,0.012193781339507596,0.375,0.7058823529411765,,,
2440,28236416,19520,0.015570295682550939,0.125,0.7,,,
2441,28248904,19528,0.01674916163232074,0.0,0.5714285714285714,0.025548877992445436,0.0,0.5405405405405406
2442,28257680,19536,0.01691713608115655,0.125,0.7222222222222222,,,
2443,28268568,19544,0.015465590852395935,0.25,0.7142857142857143,,,
2444,28280928,19552,0.01495286939564006,0.125,0.5588235294117647,,,
2445,28290728,19560,0.01893772807324591,0.25,0.7352941176470589,,,
2446,28302384,19568,0.014618925078154267,0.125,0.6666666666666666,,,
2447,28311160,19576,0.01830469529768554,0.125,0.6486486486486487,,,
2448,28325440,19584,0.013879607138054681,0.0,0.6285714285714286,,,
2449,28337608,19592,0.013162923528332992,0.0,0.5862068965517241,0.016093724984989725,0.0,0.5945945945945946
2450,28348176,19600,0.015579018529651292,0.125,0.5483870967741935,,,
2451,28359832,19608,0.01588182204403354,0.125,0.7333333333333333,,,
2452,28371744,19616,0.014922990087685106,0.0,0.7027027027027027,,,
2453,28383208,19624,0.016896429509223942,0.0,0.5454545454545454,,,
2454,28394864,19632,0.014752492937908859,0.0,0.6470588235294118,,,
2455,28406008,19640,0.016224690404161947,0.25,0.6896551724137931,,,
2456,28419456,19648,0.014360088304776473,0.25,0.7631578947368421,,,
2457,28430728,19656,0.01419876677621987,0.0,0.717391304347826,0.022046063789411353,0.0,0.4594594594594595
2458,28444368,19664,0.012110675783689205,0.125,0.6666666666666666,,,
2459,28453976,19672,0.016115525378618382,0.125,0.65625,,,
2460,28468704,19680,0.014489514117820852,0.0,0.5945945945945946,,,
2461,28481384,19688,0.013996087329294703,0.125,0.6,,,
2462,28490928,19696,0.01838592559669843,0.125,0.6666666666666666,,,
2463,28502584,19704,0.014948199112714385,0.25,0.75,,,
2464,28514624,19712,0.012213275329932185,0.25,0.7586206896551724,,,
2465,28526152,19720,0.014448469881571939,0.0,0.6666666666666666,0.015918397243444172,0.0,0.5625
2466,28540944,19728,0.010612495727496151,0.375,0.7567567567567568,,,
2467,28552408,19736,0.01680118668786948,0.0,0.6551724137931034,,,
2468,28563104,19744,0.0160480260053526,0.0,0.6176470588235294,,,
2469,28574696,19752,0.01682510717556716,0.25,0.6333333333333333,,,
2470,28585584,19760,0.01506149529053892,0.125,0.5882352941176471,,,
2471,28598648,19768,0.015130618169896724,0.0,0.6,,,
2472,28610112,19776,0.0156578456503403,0.125,0.6486486486486487,,,
2473,28619272,19784,0.01705244175317191,0.125,0.6363636363636364,0.020641154886354485,0.0,0.5
2474,28629968,19792,0.017408560894151732,0.125,0.5517241379310345,,,
2475,28642136,19800,0.016141630121607988,0.0,0.5483870967741935,,,
2476,28654368,19808,0.012169331140340798,0.25,0.6666666666666666,,,
2477,28668392,19816,0.011811424890950353,0.25,0.6818181818181818,,,
2478,28679984,19824,0.013070398850349503,0.375,0.7142857142857143,,,
2479,28691192,19832,0.016574877991526557,0.0,0.5806451612903226,,,
2480,28701632,19840,0.015712135857401253,0.125,0.696969696969697,,,
2481,28714504,19848,0.01257780236434177,0.25,0.6666666666666666,0.01755528929953886,0.0,0.5853658536585366
2482,28722960,19856,0.016432741919342173,0.0,0.6388888888888888,,,
2483,28733912,19864,0.014300942346942831,0.125,0.6944444444444444,,,
2484,28745376,19872,0.011101624969686611,0.25,0.7575757575757576,,,
2485,28755304,19880,0.018817880122026905,0.125,0.6666666666666666,,,
2486,28770352,19888,0.011094245890458777,0.125,0.6388888888888888,,,
2487,28781176,19896,0.014839437406863136,0.0,0.6060606060606061,,,
2488,28791488,19904,0.01570266633089744,0.25,0.625,,,
2489,28804616,19912,0.013478191372418315,0.125,0.6774193548387096,0.016512336841573282,0.0,0.5161290322580645
2490,28816208,19920,0.0165418081376515,0.0,0.6764705882352942,,,
2491,28829208,19928,0.013916346066247783,0.0,0.6486486486486487,,,
2492,28841120,19936,0.014092227122527681,0.0,0.6388888888888888,,,
2493,28856104,19944,0.011704604170771007,0.0,0.6451612903225806,,,
2494,28868464,19952,0.01472688446330679,0.125,0.7105263157894737,,,
2495,28877880,19960,0.01634490826129825,0.25,0.6666666666666666,,,
2496,28890176,19968,0.013759113166480907,0.0,0.6578947368421053,,,
2497,28900104,19976,0.01930259628171244,0.0,0.5555555555555556,0.021385229576504964,0.0,0.5151515151515151
2498,28911248,19984,0.016949397148414383,0.125,0.7142857142857143,,,
2499,28920792,19992,0.014827792804121128,0.25,0.65625,,,
2500,28932064,20000,0.013965887462348897,0.0,0.6206896551724138,,,
2501,28942952,20008,0.016026811450640693,0.375,0.6774193548387096,,,
2502,28954480,20016,0.016713295147524954,0.0,0.6857142857142857,,,
2503,28966008,20024,0.016629450310694547,0.0,0.6739130434782609,,,
2504,28976192,20032,0.016346926649580224,0.0,0.6,,,
2505,28986056,20040,0.014140994611318253,0.25,0.6756756756756757,0.021159812210433136,0.0,0.5277777777777778
2506,28995472,20048,0.01806057534841972,0.125,0.6470588235294118,,,
2507,29008856,20056,0.0165522811429339,0.0,0.5882352941176471,,,
2508,29019872,20064,0.01729426682146628,0.0,0.6363636363636364,,,
2509,29028648,20072,0.016780684264684695,0.375,0.8181818181818182,,,
2510,29043888,20080,0.01139568597880356,0.0,0.6052631578947368,,,
2511,29053944,20088,0.01754259470738256,0.0,0.5882352941176471,,,
2512,29066432,20096,0.016038515801913043,0.125,0.6176470588235294,,,
2513,29077512,20104,0.013841661590739313,0.125,0.6875,0.02206122195734759,0.0,0.4666666666666667
2514,29085840,20112,0.013191357792360898,0.125,0.717948717948718,,,
2515,29101848,20120,0.012134775243631418,0.0,0.5483870967741935,,,
2516,29116768,20128,0.012420242140883943,0.25,0.7272727272727273,,,
2517,29131112,20136,0.010745203795166632,0.125,0.7096774193548387,,,
2518,29140400,20144,0.015288943246793437,0.125,0.6486486486486487,,,
2519,29150712,20152,0.015825929920032168,0.0,0.5806451612903226,,,
2520,29161984,20160,0.016777047467380117,0.25,0.7096774193548387,,,
2521,29172936,20168,0.01596049443395521,0.0,0.5517241379310345,0.023957087358290805,0.0,0.5294117647058824
2522,29186768,20176,0.01285454297546667,0.25,0.71875,,,
2523,29200152,20184,0.012637538395062797,0.125,0.7428571428571429,,,
2524,29211552,20192,0.01328801521778531,0.125,0.6774193548387096,,,
2525,29222056,20200,0.01224320424310659,0.25,0.7714285714285715,,,
2526,29233200,20208,0.01727035877380305,0.0,0.6578947368421053,,,
2527,29247352,20216,0.010250692922329496,0.5,0.8333333333333334,,,
2528,29256768,20224,0.0185239962253,0.125,0.625,,,
2529,29268616,20232,0.014690581132829892,0.0,0.65625,0.016523040513531147,0.0,0.5714285714285714
2530,29280464,20240,0.013162514033982442,0.25,0.6896551724137931,,,
2531,29291160,20248,0.018357823104129065,0.0,0.6666666666666666,,,
2532,29302368,20256,0.016441430442791956,0.0,0.6470588235294118,,,
2533,29310952,20264,0.0157917566857189,0.5,0.6206896551724138,,,
2534,29323184,20272,0.01677185692375539,0.25,0.696969696969697,,,
2535,29335480,20280,0.01421737906504227,0.125,0.5757575757575758,,,
2536,29350720,20288,0.012240443506532016,0.25,0.6666666666666666,,,
2537,29364296,20296,0.013343921564017794,0.125,0.6176470588235294,0.02044233903864602,0.125,0.5862068965517241
2538,29374352,20304,0.014932283776064028,0.0,0.5862068965517241,,,
2539,29387352,20312,0.013301531939054976,0.25,0.7777777777777778,,,
2540,29396640,20320,0.012919005976535999,0.125,0.6571428571428571,,,
2541,29407656,20328,0.017442907047600428,0.0,0.6060606060606061,,,
2542,29422832,20336,0.012824935151451026,0.0,0.6578947368421053,,,
2543,29434936,20344,0.013006979396010298,0.0,0.6176470588235294,,,
2544,29445632,20352,0.015555590211924349,0.0,0.6486486486486487,,,
2545,29457032,20360,0.015717053394809364,0.125,0.5806451612903226,0.019622345160942415,0.0,0.5882352941176471
2546,29468304,20368,0.01469246717347184,0.0,0.6571428571428571,,,
2547,29481816,20376,0.014913388611554746,0.0,0.6176470588235294,,,
2548,29494176,20384,0.014011500578412264,0.125,0.6551724137931034,,,
2549,29504232,20392,0.018605570266879132,0.125,0.6774193548387096,,,
2550,29515184,20400,0.014839934246525905,0.125,0.5714285714285714,,,
2551,29525880,20408,0.014814878282125252,0.25,0.5806451612903226,,,
2552,29535872,20416,0.017327983912025623,0.0,0.6486486486486487,,,
2553,29549576,20424,0.014103676316949433,0.0,0.6176470588235294,0.02414081675030819,0.0,0.5151515151515151
2554,29561232,20432,0.017989789243240642,0.125,0.6388888888888888,,,
2555,29572888,20440,0.016221777746492125,0.0,0.6111111111111112,,,
2556,29585056,20448,0.015182822307835542,0.125,0.6774193548387096,,,
2557,29593832,20456,0.018932285537050467,0.0,0.6363636363636364,,,
2558,29604976,20464,0.013604487198250423,0.25,0.7,,,
2559,29616760,20472,0.013304628719535945,0.125,0.7317073170731707,,,
2560,29632448,20480,0.011440638070465331,0.125,0.7027027027027027,,,
2561,29641672,20488,0.016797965037135692,0.125,0.6052631578947368,0.01864942015452755,0.0,0.6578947368421053
2562,29651984,20496,0.01515769305410619,0.125,0.5862068965517241,,,
2563,29666200,20504,0.013488903505553835,0.125,0.6666666666666666,,,
2564,29679648,20512,0.012622342952357524,0.125,0.7058823529411765,,,
2565,29691880,20520,0.01592030784731288,0.125,0.6428571428571429,,,
2566,29702896,20528,0.016506908955640096,0.0,0.6428571428571429,,,
2567,29713656,20536,0.015885161615660528,0.25,0.6,,,
2568,29727104,20544,0.01264558314531521,0.0,0.6538461538461539,,,
2569,29739016,20552,0.012024906378029788,0.125,0.6,0.021864072299474693,0.0,0.5862068965517241
2570,29749072,20560,0.015756788098124523,0.0,0.7105263157894737,,,
2571,29762456,20568,0.01444049163623575,0.0,0.5483870967741935,,,
2572,29773152,20576,0.01630759403707781,0.125,0.6216216216216216,,,
2573,29783656,20584,0.016135604042271073,0.0,0.7,,,
2574,29795696,20592,0.015285581301088107,0.0,0.6176470588235294,,,
2575,29805240,20600,0.01929448121180746,0.0,0.6486486486486487,,,
2576,29819136,20608,0.013958533037532871,0.0,0.6470588235294118,,,
2577,29830664,20616,0.017044873391184056,0.0,0.6923076923076923,0.014406681677020361,0.0,0.6451612903225806
2578,29842512,20624,0.01359185200615669,0.125,0.7333333333333333,,,
2579,29854232,20632,0.014555956972320903,0.0,0.6875,,,
2580,29864352,20640,0.017430062014194038,0.0,0.6285714285714286,,,
2581,29874856,20648,0.015291181232847903,0.0,0.68,,,
2582,29886000,20656,0.014559883237863865,0.0,0.6666666666666666,,,
2583,29895928,20664,0.01735495335035091,0.125,0.6666666666666666,,,
2584,29907840,20672,0.012284405034250868,0.125,0.6857142857142857,,,
2585,29917384,20680,0.017185471343141127,0.125,0.7096774193548387,0.019260618494432443,0.0,0.5483870967741935
2586,29927376,20688,0.0168325085032353,0.0,0.5428571428571428,,,
2587,29938584,20696,0.01759950123744181,0.0,0.6285714285714286,,,
2588,29952480,20704,0.01172546022318838,0.0,0.6216216216216216,,,
2589,29965032,20712,0.015095836682639398,0.0,0.6285714285714286,,,
2590,29974640,20720,0.017162323647001536,0.25,0.6857142857142857,,,
2591,29987256,20728,0.014547622127803564,0.125,0.6388888888888888,,,
2592,29999040,20736,0.015394026317162173,0.0,0.5588235294117647,,,
2593,30007752,20744,0.015920173373267902,0.0,0.6857142857142857,0.018606433459531526,0.125,0.5666666666666667
2594,30017744,20752,0.0159297166484695,0.125,0.6363636363636364,,,
2595,30028760,20760,0.012928911488266238,0.25,0.7297297297297297,,,
2596,30037856,20768,0.018382287168286895,0.125,0.7796610169491526,,,
2597,30049064,20776,0.015569737015211024,0.0,0.5882352941176471,,,
2598,30062832,20784,0.01389049085909579,0.0,0.5882352941176471,,,
2599,30071736,20792,0.015615399418990417,0.125,0.7058823529411765,,,
2600,30080768,20800,0.018703262399252824,0.125,0.6857142857142857,,,
2601,30092680,20808,0.014442316090540527,0.125,0.6451612903225806,0.016387151670606646,0.0,0.5555555555555556
2602,30103696,20816,0.013507628436730977,0.25,0.6875,,,
2603,30113624,20824,0.01660736414707101,0.0,0.59375,,,
2604,30124448,20832,0.013926777928377845,0.125,0.7222222222222222,,,
2605,30133672,20840,0.01547111299240523,0.0,0.6944444444444444,,,
2606,30143856,20848,0.01588970373234586,0.125,0.6129032258064516,,,
2607,30154616,20856,0.01611310177944767,0.125,0.64,,,
2608,30165376,20864,0.01584114606243093,0.125,0.6470588235294118,,,
2609,30176264,20872,0.016765714513086314,0.125,0.7142857142857143,0.013125185425327264,0.0,0.5925925925925926
2610,30188304,20880,0.014933231549593017,0.125,0.6571428571428571,,,
2611,30198744,20888,0.016024847325437217,0.125,0.7222222222222222,,,
2612,30210208,20896,0.01452098508431114,0.5,0.7407407407407407,,,
2613,30219112,20904,0.014671730048116642,0.0,0.6176470588235294,,,
2614,30229744,20912,0.015210840203341,0.25,0.64,,,
2615,30240760,20920,0.01637753760673635,0.125,0.6764705882352942,,,
2616,30249472,20928,0.014277090904308721,0.25,0.625,,,
2617,30258120,20936,0.020042168206981188,0.0,0.675,0.018535401262762423,0.0,0.6052631578947368
2618,30270800,20944,0.014270870825125454,0.375,0.7777777777777778,,,
2619,30282008,20952,0.015441074685613627,0.25,0.6666666666666666,,,
2620,30296224,20960,0.013205186744678169,0.0,0.6785714285714286,,,
2621,30306920,20968,0.0173606754293723,0.0,0.6451612903225806,,,
2622,30320368,20976,0.015157679618470893,0.0,0.5625,,,
2623,30335544,20984,0.01172166364668646,0.25,0.6428571428571429,,,
2624,30347392,20992,0.01442843200155947,0.0,0.6470588235294118,,,
2625,30359624,21000,0.012897148126431595,0.0,0.5882352941176471,0.016494440945524345,0.0,0.5
2626,30369936,21008,0.016649092618844383,0.0,0.6470588235294118,,,
2627,30382552,21016,0.012684736536511266,0.125,0.6666666666666666,,,
2628,30394912,21024,0.01618919171842992,0.0,0.7297297297297297,,,
2629,30407720,21032,0.01605242489195901,0.125,0.7058823529411765,,,
2630,30420336,21040,0.012800133891593818,0.25,0.65625,,,
2631,30434424,21048,0.015448083549075732,0.25,0.6060606060606061,,,
2632,30447040,21056,0.01574019646052301,0.125,0.6857142857142857,,,
2633,30459400,21064,0.01567528169356501,0.0,0.6060606060606061,0.017815779198252817,0.0,0.47368421052631576
2634,30470032,21072,0.014453584647510788,0.25,0.7307692307692307,,,
2635,30482136,21080,0.014471422865518646,0.125,0.6785714285714286,,,
2636,30495968,21088,0.011520577249710454,0.25,0.6923076923076923,,,
2637,30509736,21096,0.012368462609673945,0.25,0.7241379310344828,,,
2638,30519984,21104,0.016037597990090528,0.125,0.6551724137931034,,,
2639,30530296,21112,0.019901656580379,0.0,0.6486486486486487,,,
2640,30538688,21120,0.016726413177510665,0.0,0.625,,,
2641,30554824,21128,0.012245437589298932,0.125,0.6129032258064516,0.015827480956426172,0.0,0.5517241379310345
2642,30564816,21136,0.014825932474162437,0.0,0.6923076923076923,,,
2643,30576984,21144,0.014637933062533706,0.25,0.6071428571428571,,,
2644,30591392,21152,0.012336907918688703,0.125,0.6857142857142857,,,
2645,30601768,21160,0.015320506859905469,0.25,0.8064516129032258,,,
2646,30616112,21168,0.010513860032103669,0.125,0.5862068965517241,,,
2647,30625336,21176,0.01748941446135829,0.125,0.6666666666666666,,,
2648,30637248,21184,0.015146100727992596,0.25,0.6923076923076923,,,
2649,30649864,21192,0.014513844971036884,0.0,0.6363636363636364,0.01823428526066361,0.125,0.5333333333333333
2650,30664208,21200,0.011024069396836573,0.5,0.8076923076923077,,,
2651,30673496,21208,0.01735441869352925,0.0,0.6842105263157895,,,
2652,30682656,21216,0.014611040295382976,0.0,0.6451612903225806,,,
2653,30694440,21224,0.01813816068327253,0.0,0.46875,,,
2654,30707888,21232,0.013265854171437932,0.25,0.6551724137931034,,,
2655,30719352,21240,0.01636339941441384,0.25,0.6060606060606061,,,
2656,30729344,21248,0.01699937541045292,0.0,0.725,,,
2657,30738440,21256,0.016894124059450708,0.125,0.7096774193548387,0.016195058026800286,0.125,0.6571428571428571
2658,30751056,21264,0.017179410297275904,0.0,0.6333333333333333,,,
2659,30761304,21272,0.01595162579807232,0.0,0.6923076923076923,,,
2660,30771104,21280,0.015582599615892652,0.25,0.6666666666666666,,,
2661,30782440,21288,0.016168748902545382,0.0,0.7096774193548387,,,
2662,30793840,21296,0.016199226990788258,0.0,0.6829268292682927,,,
2663,30803896,21304,0.014501233668664591,0.125,0.7096774193548387,,,
2664,30815872,21312,0.013446154294363494,0.125,0.7352941176470589,,,
2665,30827144,21320,0.015223685448241008,0.125,0.71875,0.015433106741861541,0.0,0.6111111111111112
2666,30838992,21328,0.013749463476722294,0.0,0.6470588235294118,,,
2667,30849112,21336,0.01693951490669996,0.0,0.6285714285714286,,,
2668,30858272,21344,0.015659007559225058,0.125,0.6333333333333333,,,
2669,30869672,21352,0.015713200289380395,0.25,0.6944444444444444,,,
2670,30879856,21360,0.014080438223976203,0.25,0.7777777777777778,,,
2671,30889592,21368,0.015134752522466769,0.125,0.7575757575757576,,,
2672,30900352,21376,0.017130870966402853,0.25,0.71875,,,
2673,30911752,21384,0.013519524635341286,0.25,0.6896551724137931,0.014125310402100565,0.25,0.6551724137931034
2674,30922576,21392,0.014182264055445655,0.0,0.5714285714285714,,,
2675,30933080,21400,0.012404203367906963,0.0,0.6333333333333333,,,
2676,30942688,21408,0.017222142446605228,0.0,0.6451612903225806,,,
2677,30956904,21416,0.01265604297059674,0.125,0.6666666666666666,,,
2678,30967856,21424,0.016467477776635642,0.125,0.6470588235294118,,,
2679,30979256,21432,0.015746368305541256,0.125,0.6363636363636364,,,
2680,30989440,21440,0.014429432059101032,0.125,0.5625,,,
2681,30999624,21448,0.014354148215771143,0.125,0.696969696969697,0.01780922482397817,0.125,0.5757575757575758
2682,31012880,21456,0.012490386833910468,0.125,0.6551724137931034,,,
2683,31022040,21464,0.015448482768145097,0.0,0.6153846153846154,,,
2684,31032288,21472,0.01735185385475684,0.0,0.5882352941176471,,,
2685,31042216,21480,0.014792054141425742,0.25,0.6875,,,
2686,31052976,21488,0.016934618395171356,0.25,0.75,,,
2687,31062392,21496,0.0189192348283481,0.125,0.6764705882352942,,,
2688,31073216,21504,0.015261702161668132,0.25,0.71875,,,
2689,31084936,21512,0.01404066329901197,0.125,0.5714285714285714,0.019247087373553646,0.0,0.48717948717948717
2690,31096912,21520,0.015769650835900845,0.125,0.6571428571428571,,,
2691,31106328,21528,0.017292883006038838,0.125,0.7142857142857143,,,
2692,31115552,21536,0.015839584440903866,0.125,0.6129032258064516,,,
2693,31127720,21544,0.01435848022038876,0.125,0.6129032258064516,,,
2694,31138544,21552,0.017564260235921333,0.25,0.6944444444444444,,,
2695,31148024,21560,0.017464032215966784,0.125,0.7058823529411765,,,
2696,31160000,21568,0.014271902873469624,0.0,0.5625,,,
2697,31170824,21576,0.017361485320874778,0.0,0.6153846153846154,0.017225929452711827,0.0,0.5714285714285714
2698,31183440,21584,0.012021353231174741,0.125,0.6666666666666666,,,
2699,31196824,21592,0.013181789850327046,0.375,0.6363636363636364,,,
2700,31208672,21600,0.011971527230303142,0.0,0.6857142857142857,,,
2701,31221672,21608,0.014011514333193933,0.0,0.6756756756756757,,,
2702,31235056,21616,0.015391868047021381,0.0,0.5588235294117647,,,
2703,31244984,21624,0.01649278436523079,0.0,0.6176470588235294,,,
2704,31260992,21632,0.011294290254736406,0.25,0.6,,,
2705,31270728,21640,0.016929692685449995,0.0,0.6296296296296297,0.017350787884057712,0.0,0.6129032258064516
2706,31284176,21648,0.015031536859894125,0.125,0.6451612903225806,,,
2707,31298136,21656,0.014290468397325597,0.0,0.6111111111111112,,,
2708,31309280,21664,0.015604144588380098,0.125,0.71875,,,
2709,31322984,21672,0.013853900504536158,0.0,0.6666666666666666,,,
2710,31335280,21680,0.017447442669290124,0.0,0.7674418604651163,,,
2711,31346232,21688,0.01707512981246596,0.125,0.6153846153846154,,,
2712,31357504,21696,0.01416648676201892,0.0,0.6363636363636364,,,
2713,31367624,21704,0.015171010149832484,0.125,0.6176470588235294,0.022382468338929477,0.0,0.5135135135135135
